Melt gden,Temp,Press,Speed
8.948 ,274.0 ,"1,389 ",430 
7.708 ,274.0 ,"1,375 ",440 
7.710 ,274.0 ,"1,374 ",440 
7.875 ,274.3 ,"1,377 ",440 
8.355 ,274.2 ,"1,375 ",440 
7.820 ,274.1 ,"1,387 ",450 
7.829 ,274.3 ,"1,391 ",450 
7.684 ,274.4 ,"1,390 ",450 
7.614 ,274.4 ,"1,369 ",450 
7.901 ,274.4 ,"1,361 ",455 
7.829 ,274.3 ,"1,360 ",455 
7.722 ,274.3 ,"1,349 ",445 
8.021 ,274.5 ,"1,357 ",445 
8.565 ,274.0 ,"1,360 ",445 
7.941 ,274.3 ,"1,328 ",445 
7.573 ,274.2 ,"1,480 ",470 
7.682 ,274.4 ,"1,471 ",470 
7.908 ,274.4 ,"1,471 ",470 
8.033 ,274.4 ,"1,444 ",470 
7.697 ,274.4 ,"1,454 ",470 
8.129 ,274.4 ,"1,430 ",470 
7.933 ,274.4 ,"1,435 ",470 
8.679 ,274.4 ,"1,409 ",470 
8.547 ,274.0 ,"1,382 ",470 
7.838 ,274.0 ,"1,386 ",470 
7.773 ,274.3 ,"1,389 ",470 
7.979 ,274.1 ,"1,396 ",470 
7.703 ,274.2 ,"1,472 ",470 
7.981 ,274.3 ,"1,456 ",470 
7.744 ,274.3 ,"1,470 ",470 
7.959 ,274.2 ,"1,480 ",470 
7.708 ,274.2 ,"1,478 ",465 
7.574 ,274.2 ,"1,485 ",465 
7.716 ,274.3 ,"1,465 ",465 
7.579 ,274.2 ,"1,477 ",465 
8.938 ,274.1 ,"1,254 ",465 
7.519 ,274.2 ,"1,230 ",460 
7.971 ,274.2 ,"1,237 ",460 
8.177 ,274.1 ,"1,248 ",460 
7.511 ,274.2 ,"1,300 ",460 
7.884 ,274.2 ,"1,302 ",460 
7.831 ,274.0 ,"1,320 ",460 
7.941 ,274.2 ,"1,355 ",465 
7.637 ,274.0 ,"1,334 ",465 
7.529 ,274.2 ,"1,300 ",465 
8.716 ,274.1 ,"1,356 ",465 
7.977 ,274.1 ,"1,377 ",465 
8.449 ,274.2 ,"1,380 ",455 
8.412 ,274.3 ,"1,370 ",455 
7.668 ,274.2 ,"1,385 ",455 
8.563 ,274.1 ,"1,367 ",460 
8.132 ,274.2 ,"1,387 ",460 
7.693 ,274.3 ,"1,390 ",460 
9.147 ,274.2 ,"1,396 ",460 
8.440 ,274.2 ,"1,400 ",470 
8.018 ,274.5 ,"1,430 ",470 
8.573 ,274.3 ,"1,441 ",470 
8.050 ,274.0 ,"1,450 ",470 
8.108 ,274.2 ,"1,455 ",470 
7.715 ,274.2 ,"1,450 ",475 
8.072 ,274.0 ,"1,463 ",475 
8.241 ,274.0 ,"1,460 ",475 
7.529 ,274.0 ,"1,280 ",465 
7.588 ,274.0 ,"1,320 ",465 
7.907 ,274.0 ,"1,440 ",465 
7.674 ,274.0 ,"1,462 ",465 
7.752 ,274.0 ,"1,460 ",465 
7.548 ,274.4 ,"1,487 ",465 
7.565 ,274.4 ,"1,487 ",470 
8.052 ,274.8 ,"1,513 ",480 
7.927 ,274.3 ,"1,510 ",480 
8.262 ,275.0 ,"1,520 ",480 
8.354 ,275.0 ,"1,517 ",480 
7.799 ,275.0 ,"1,531 ",480 
7.755 ,274.9 ,"1,471 ",480 
7.732 ,274.3 ,"1,380 ",480 
7.817 ,274.6 ,"1,390 ",480 
7.684 ,274.3 ,"1,411 ",480 
8.039 ,274.7 ,"1,411 ",480 
8.084 ,274.5 ,"1,413 ",475 
7.523 ,274.5 ,"1,425 ",475 
7.553 ,274.5 ,"1,410 ",475 
8.425 ,274.5 ,"1,415 ",475 
7.925 ,274.5 ,"1,432 ",475 
7.558 ,274.5 ,"1,431 ",475 
8.027 ,274.5 ,"1,433 ",475 
7.654 ,271.9 ,"1,530 ",485 
7.933 ,272.0 ,"1,540 ",485 
7.738 ,272.0 ,"1,556 ",485 
7.644 ,272.0 ,"1,574 ",485 
7.743 ,271.7 ,"1,614 ",485 
7.899 ,272.0 ,"1,610 ",485 
7.962 ,272.0 ,"1,655 ",485 
8.800 ,272.0 ,"1,699 ",485 
8.162 ,272.0 ,"1,680 ",485 
8.620 ,272.0 ,"1,680 ",485 
7.548 ,272.0 ,"1,630 ",485 
7.619 ,271.9 ,"1,627 ",485 
8.046 ,272.0 ,"1,623 ",485 
8.381 ,273.9 ,"1,603 ",480 
7.671 ,274.0 ,"1,610 ",480 
8.178 ,274.0 ,"1,600 ",480 
7.977 ,274.0 ,"1,602 ",480 
8.082 ,274.0 ,"1,592 ",480 
7.999 ,274.0 ,"1,598 ",480 
8.022 ,274.0 ,"1,585 ",480 
7.694 ,274.0 ,"1,588 ",480 
8.048 ,274.0 ,"1,594 ",480 
7.646 ,274.0 ,"1,600 ",480 
8.408 ,274.0 ,"1,607 ",475 
7.743 ,274.0 ,"1,605 ",475 
7.707 ,273.7 ,"1,611 ",480 
7.672 ,274.0 ,"1,616 ",480 
8.026 ,273.7 ,"1,635 ",480 
7.656 ,267.6 ,"1,665 ",495 
8.601 ,267.7 ,"1,649 ",480 
7.843 ,267.8 ,"1,655 ",480 
8.098 ,268.0 ,"1,658 ",480 
7.979 ,268.0 ,"1,666 ",480 
8.267 ,267.7 ,"1,670 ",480 
7.763 ,267.7 ,"1,680 ",480 
7.699 ,267.7 ,"1,685 ",480 
8.097 ,270.4 ,"1,494 ",500 
8.273 ,270.2 ,"1,413 ",500 
7.551 ,270.0 ,"1,420 ",495 
7.620 ,270.2 ,"1,556 ",500 
7.649 ,270.2 ,"1,573 ",495 
8.433 ,270.1 ,"1,580 ",495 
7.839 ,270.2 ,"1,595 ",485 
7.545 ,270.4 ,"1,619 ",485 
7.661 ,270.1 ,"1,613 ",485 
7.769 ,270.2 ,"1,618 ",485 
7.596 ,270.2 ,"1,602 ",485 
7.740 ,270.0 ,"1,621 ",485 
7.821 ,270.7 ,"1,630 ",485 
7.812 ,270.1 ,"1,633 ",485 
7.830 ,270.0 ,"1,638 ",490 
8.151 ,270.0 ,"1,640 ",485 
7.852 ,270.0 ,"1,650 ",485 
8.616 ,270.0 ,"1,605 ",480 
8.193 ,270.0 ,"1,595 ",480 
7.957 ,270.0 ,"1,590 ",480 
7.647 ,270.1 ,"1,610 ",480 
7.889 ,270.1 ,"1,607 ",480 
7.962 ,270.3 ,"1,609 ",480 
8.094 ,270.3 ,"1,604 ",480 
7.663 ,270.3 ,"1,614 ",480 
7.851 ,270.4 ,"1,602 ",480 
8.112 ,270.0 ,"1,614 ",480 
8.283 ,270.2 ,"1,611 ",480 
7.642 ,270.2 ,"1,516 ",450 
8.382 ,270.3 ,"1,504 ",450 
7.999 ,270.3 ,"1,493 ",450 
7.953 ,269.8 ,"1,484 ",450 
8.061 ,270.0 ,"1,482 ",450 
7.647 ,270.1 ,"1,477 ",450 
8.331 ,270.1 ,"1,473 ",450 
7.532 ,270.0 ,"1,475 ",450 
8.186 ,270.1 ,"1,474 ",450 
8.054 ,270.1 ,"1,464 ",450 
8.105 ,269.8 ,"1,455 ",460 
7.957 ,270.0 ,"1,452 ",460 
7.956 ,270.0 ,"1,472 ",460 
7.855 ,269.9 ,"1,459 ",460 
7.627 ,270.0 ,"1,455 ",460 
7.652 ,270.0 ,"1,437 ",460 
7.815 ,270.1 ,"1,432 ",460 
7.561 ,270.0 ,"1,419 ",460 
7.882 ,270.1 ,"1,406 ",460 
7.507 ,273.6 ,"1,840 ",480 
7.743 ,273.8 ,"1,860 ",480 
7.710 ,273.8 ,"1,865 ",485 
8.092 ,273.9 ,"1,872 ",485 
7.608 ,273.6 ,"1,874 ",485 
8.024 ,273.8 ,"1,957 ",485 
7.761 ,273.9 ,"1,960 ",470 
8.083 ,273.9 ,"1,965 ",470 
7.801 ,273.7 ,"1,971 ",470 
7.857 ,273.7 ,"1,985 ",470 
7.759 ,273.7 ,"1,990 ",470 
8.110 ,273.6 ,"1,986 ",475 
8.419 ,273.4 ,"1,983 ",475 
7.895 ,273.4 ,"1,986 ",475 
8.111 ,273.0 ,"1,983 ",495 
7.587 ,273.8 ,"1,970 ",495 
7.505 ,273.8 ,"1,970 ",495 
7.570 ,274.0 ,"1,980 ",495 
7.602 ,274.0 ,"1,980 ",495 
7.645 ,274.0 ,"1,970 ",495 
7.670 ,274.0 ,"1,975 ",495 
7.734 ,275.0 ,"1,983 ",490 
8.366 ,275.0 ,"1,980 ",495 
7.791 ,275.0 ,"1,955 ",495 
7.859 ,274.8 ,"1,890 ",480 
7.529 ,274.9 ,"1,880 ",480 
7.698 ,274.9 ,"1,888 ",480 
7.594 ,274.9 ,"1,887 ",480 
7.765 ,274.9 ,"1,890 ",480 
7.734 ,274.8 ,"1,880 ",470 
7.657 ,274.8 ,"1,883 ",470 
7.953 ,274.8 ,"1,880 ",470 
8.352 ,274.9 ,"1,887 ",470 
8.112 ,274.8 ,"1,890 ",470 
8.068 ,274.8 ,"1,892 ",470 
8.425 ,274.8 ,"1,895 ",470 
8.297 ,274.8 ,"1,900 ",470 
8.597 ,270.0 ,"1,190 ",440 
7.878 ,270.0 ,"1,255 ",455 
7.752 ,270.7 ,"1,330 ",455 
7.937 ,270.8 ,"1,389 ",455 
8.245 ,270.8 ,"1,438 ",455 
8.245 ,270.8 ,"1,468 ",450 
8.452 ,271.0 ,"1,484 ",450 
7.862 ,271.0 ,"1,720 ",480 
8.024 ,271.1 ,"1,780 ",490 
7.907 ,271.2 ,"1,800 ",495 
7.588 ,270.0 ,"1,144 ",420 
7.686 ,270.1 ,"1,163 ",420 
7.760 ,270.3 ,"1,172 ",430 
7.865 ,272.1 ,"1,165 ",425 
7.547 ,271.8 ,"1,155 ",420 
7.861 ,271.8 ,"1,165 ",420 
7.951 ,272.0 ,"1,180 ",420 
8.036 ,271.9 ,"1,177 ",420 
7.673 ,265.0 ,"1,212 ",440 
7.946 ,265.0 ,"1,212 ",435 
8.105 ,265.0 ,"1,238 ",420 
7.837 ,264.9 ,"1,250 ",440 
7.908 ,264.9 ,"1,250 ",450 
8.141 ,255.0 ,"1,297 ",460 
7.816 ,254.7 ,"1,294 ",460 
8.173 ,254.7 ,"1,305 ",460 
8.663 ,270.1 ,"1,428 ",460 
7.882 ,270.1 ,"1,455 ",460 
7.930 ,270.5 ,"1,477 ",460 
8.420 ,270.0 ,"1,480 ",460 
7.818 ,270.4 ,"1,498 ",460 
8.317 ,270.8 ,"1,518 ",460 
7.546 ,270.6 ,"1,532 ",460 
7.800 ,270.7 ,"1,520 ",460 
7.761 ,270.7 ,"1,518 ",460 
7.725 ,270.6 ,"1,525 ",455 
7.633 ,270.6 ,"1,538 ",450 
8.398 ,270.7 ,"1,535 ",460 
7.509 ,270.7 ,"1,566 ",465 
7.932 ,270.7 ,"1,569 ",475 
7.786 ,270.6 ,"1,587 ",475 
8.498 ,270.7 ,"1,600 ",455 
8.445 ,270.7 ,"1,595 ",455 
8.983 ,270.7 ,"1,594 ",465 
7.878 ,270.8 ,"1,599 ",465 
8.135 ,270.8 ,"1,615 ",465 
7.944 ,270.2 ,"1,607 ",465 
8.078 ,270.7 ,"1,630 ",465 
7.934 ,270.7 ,"1,649 ",465 
8.225 ,270.6 ,"1,636 ",465 
7.912 ,270.9 ,"1,650 ",465 
8.154 ,270.8 ,"1,645 ",465 
7.687 ,270.8 ,"1,630 ",460 
7.800 ,270.8 ,"1,630 ",460 
8.058 ,270.9 ,"1,615 ",460 
8.413 ,271.0 ,"1,620 ",460 
8.360 ,268.7 ,"1,460 ",420 
7.514 ,268.7 ,"1,461 ",420 
7.529 ,268.5 ,"1,447 ",420 
8.854 ,268.4 ,"1,452 ",420 
8.736 ,268.7 ,"1,455 ",420 
7.752 ,268.5 ,"1,446 ",425 
7.939 ,268.5 ,"1,455 ",425 
7.617 ,269.0 ,"1,447 ",425 
8.014 ,268.5 ,"1,445 ",425 
7.806 ,268.6 ,"1,450 ",425 
7.599 ,268.7 ,"1,450 ",425 
8.304 ,268.9 ,"1,455 ",425 
7.923 ,268.5 ,"1,442 ",425 
7.919 ,268.4 ,"1,445 ",425 
8.309 ,268.5 ,"1,440 ",410 
8.104 ,268.5 ,"1,457 ",410 
7.968 ,268.6 ,"1,462 ",410 
7.930 ,268.3 ,"1,484 ",410 
7.807 ,268.3 ,"1,510 ",410 
8.603 ,268.4 ,"1,524 ",410 
8.221 ,265.6 ,"1,492 ",425 
8.043 ,265.3 ,"1,485 ",425 
7.613 ,265.3 ,"1,485 ",425 
8.028 ,265.2 ,"1,280 ",420 
8.451 ,265.1 ,"1,321 ",410 
8.527 ,265.2 ,"1,331 ",410 
8.068 ,265.3 ,"1,343 ",415 
9.078 ,265.3 ,"1,315 ",415 
8.214 ,265.3 ,"1,300 ",415 
8.266 ,265.3 ,"1,300 ",415 
7.962 ,265.2 ,"1,297 ",430 
7.898 ,265.2 ,"1,288 ",430 
7.670 ,265.2 ,"1,290 ",430 
7.800 ,265.4 ,"1,290 ",430 
8.381 ,265.0 ,"1,283 ",430 
8.649 ,265.1 ,"1,295 ",430 
8.267 ,265.4 ,"1,295 ",430 
8.487 ,265.2 ,"1,309 ",430 
8.085 ,265.2 ,"1,329 ",430 
8.391 ,265.0 ,"1,400 ",435 
7.532 ,265.2 ,"1,446 ",450 
7.537 ,265.1 ,"1,460 ",450 
7.836 ,265.0 ,"1,445 ",450 
7.706 ,264.9 ,"1,440 ",450 
7.773 ,265.1 ,"1,436 ",450 
7.855 ,265.0 ,"1,447 ",450 
7.654 ,265.0 ,"1,432 ",450 
7.582 ,265.0 ,"1,438 ",450 
7.549 ,265.2 ,"1,471 ",450 
7.634 ,265.2 ,"1,473 ",450 
7.913 ,265.2 ,"1,478 ",450 
7.658 ,264.9 ,"1,500 ",450 
8.149 ,265.0 ,"1,751 ",460 
7.617 ,264.9 ,"1,781 ",460 
7.575 ,265.0 ,"1,800 ",460 
7.536 ,270.2 ,"1,750 ",450 
7.652 ,272.0 ,"1,750 ",450 
7.927 ,273.0 ,"1,777 ",450 
8.314 ,270.8 ,"1,776 ",450 
7.652 ,270.8 ,"1,790 ",450 
7.513 ,268.8 ,"1,568 ",475 
7.629 ,268.9 ,"1,563 ",475 
7.765 ,268.9 ,"1,565 ",470 
7.594 ,269.0 ,"1,549 ",470 
8.085 ,269.0 ,"1,545 ",465 
7.784 ,268.7 ,"1,563 ",465 
7.685 ,269.0 ,"1,536 ",465 
7.649 ,269.2 ,"1,563 ",465 
7.785 ,269.2 ,"1,507 ",465 
7.632 ,268.7 ,"1,510 ",465 
7.666 ,268.8 ,"1,504 ",465 
7.885 ,268.7 ,"1,507 ",465 
7.767 ,268.8 ,"1,505 ",465 
7.779 ,268.9 ,"1,498 ",460 
7.892 ,268.8 ,"1,496 ",460 
8.103 ,268.8 ,"1,605 ",465 
7.728 ,266.8 ,"1,615 ",465 
8.159 ,268.9 ,"1,615 ",465 
8.121 ,268.9 ,"1,639 ",465 
8.098 ,269.0 ,"1,637 ",465 
8.725 ,268.8 ,"1,658 ",465 
8.442 ,268.5 ,"1,650 ",470 
8.010 ,268.5 ,"1,650 ",470 
7.644 ,270.0 ,"1,190 ",435 
7.884 ,270.0 ,"1,211 ",425 
8.400 ,269.8 ,"1,227 ",425 
7.756 ,269.5 ,"1,240 ",425 
7.992 ,269.5 ,"1,240 ",425 
8.296 ,269.8 ,"1,250 ",425 
8.456 ,269.7 ,"1,255 ",425 
7.989 ,269.6 ,"1,266 ",425 
8.938 ,269.5 ,"1,262 ",425 
7.990 ,269.7 ,"1,274 ",425 
8.858 ,269.7 ,"1,325 ",435 
8.299 ,270.0 ,"1,345 ",435 
8.356 ,270.2 ,"1,343 ",435 
7.910 ,269.8 ,"1,352 ",435 
8.138 ,269.5 ,"1,325 ",435 
7.641 ,269.6 ,"1,330 ",435 
7.500 ,269.8 ,"1,331 ",435 
8.491 ,269.6 ,"1,294 ",435 
8.082 ,269.5 ,"1,296 ",430 
7.815 ,270.0 ,"1,310 ",430 
7.878 ,270.0 ,"1,305 ",430 
7.711 ,270.0 ,"1,317 ",430 
7.759 ,269.5 ,"1,325 ",430 
7.812 ,269.8 ,"1,530 ",455 
7.539 ,269.5 ,"1,583 ",465 
7.920 ,270.0 ,"1,591 ",470 
8.295 ,270.0 ,"1,633 ",470 
8.281 ,270.0 ,"1,640 ",470 
8.163 ,270.0 ,"1,625 ",475 
7.751 ,270.0 ,"1,583 ",475 
8.841 ,270.2 ,"1,515 ",450 
8.525 ,270.0 ,"1,523 ",455 
8.437 ,270.0 ,"1,531 ",455 
7.574 ,270.0 ,"1,533 ",455 
8.223 ,270.0 ,"1,523 ",455 
8.184 ,270.0 ,"1,525 ",455 
7.716 ,269.7 ,"1,520 ",455 
7.577 ,270.5 ,"1,584 ",480 
7.951 ,270.5 ,"1,576 ",480 
7.950 ,269.9 ,"1,595 ",475 
7.793 ,269.8 ,"1,597 ",480 
7.839 ,270.0 ,"1,590 ",480 
8.015 ,269.9 ,"1,592 ",480 
7.752 ,269.8 ,"1,574 ",480 
8.108 ,269.9 ,"1,594 ",475 
7.896 ,269.9 ,"1,597 ",470 
8.037 ,269.8 ,"1,603 ",470 
8.373 ,270.1 ,"1,605 ",470 
7.996 ,270.0 ,"1,612 ",465 
8.095 ,270.0 ,"1,610 ",465 
7.901 ,270.0 ,"1,634 ",465 
8.038 ,270.0 ,"1,631 ",465 
7.910 ,270.0 ,"1,590 ",475 
7.688 ,270.0 ,"1,572 ",475 
7.774 ,269.9 ,"1,574 ",475 
7.793 ,270.0 ,"1,575 ",475 
7.726 ,270.0 ,"1,583 ",475 
8.017 ,270.0 ,"1,588 ",475 
8.358 ,270.0 ,"1,600 ",475 
7.688 ,270.0 ,"1,613 ",475 
7.887 ,270.0 ,"1,603 ",470 
7.926 ,270.0 ,"1,604 ",470 
8.085 ,270.0 ,"1,608 ",470 
7.580 ,270.1 ,"1,611 ",470 
